Num;IDtree;field_name;genus.y;species.y;family;plot;subplot;x;y
20120;8_1_15_13;dagbe;Soyauxia;grandifolia;Peridiscaceae;8;1;945,8;1492
20121;8_1_15_14;dagbe;Soyauxia;grandifolia;Peridiscaceae;8;1;945,8;1490,3
20122;8_1_15_15;baimbrou;Diospyros;canaliculata;Ebenaceae;8;1;946,82;1489
20123;8_1_15_16;dagbe;Soyauxia;grandifolia;Peridiscaceae;8;1;949,5;1493,3
20124;8_1_15_17;ako;Antiaris;toxicaria;Moraceae;8;1;959,8;1493,9
20125;8_1_15_18;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;1;958,3;1497,1
20126;8_1_15_2;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;1;957,48;1482,5
20127;8_1_15_3;bon;Cordia;platythyrsa;Boraginaceae;8;1;954,83;1482,5
20128;8_1_15_4;lotofa;Sterculia;rhinopetala;Malvaceae;8;1;945,21;1487,5
20129;8_1_15_5;asan;Celtis;zenkeri;Cannabaceae;8;1;946,55;1488,1
20130;8_1_15_7;tuibesso;Baphia;bancoensis;Fabaceae;8;1;943,17;1485,5
20131;8_1_15_8;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;941,35;1490,7
20132;8_1_15_9;ako;Antiaris;toxicaria;Moraceae;8;1;943,31;1485,9
20133;8_1_16_1;ouara.grand;Cola;gigantea;Malvaceae;8;1;961,45;1499,4
20134;8_1_16_2;fromager;Ceiba;pentandra;Malvaceae;8;1;968,12;1495,48
20135;8_1_16_3;bete;Mansonia;altissima;Malvaceae;8;1;968,5;1495,49
20136;8_1_16_4;tuibesso;Baphia;bancoensis;Fabaceae;8;1;970,77;1491,14
20137;8_1_16_6;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;1;975,32;1499,28
20138;8_1_16_7;cedrela;Cedrela;odorata;Meliaceae;8;1;977,67;1487,44
20139;8_1_16_8;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;979,6;1480,76
20140;8_1_17_1;samba;Triplochiton;scleroxylon;Malvaceae;8;1;974,57;1474,57
20141;8_1_17_10;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;1;960,6;1469,15
20142;8_1_17_11;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;1;961,3;1468,85
20143;8_1_17_12;dagbe;Soyauxia;grandifolia;Peridiscaceae;8;1;968,43;1475,26
20144;8_1_17_2;asan;Celtis;zenkeri;Cannabaceae;8;1;978,9;1470,25
20145;8_1_17_3;dagbe;Soyauxia;grandifolia;Peridiscaceae;8;1;975,12;1470,25
20146;8_1_17_4;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;1;974,93;1466,26
20147;8_1_17_5;samba;Triplochiton;scleroxylon;Malvaceae;8;1;973,33;1462,92
20148;8_1_17_6;dagbe;Soyauxia;grandifolia;Peridiscaceae;8;1;972,28;1468,93
20149;8_1_17_7;dagbe;Soyauxia;grandifolia;Peridiscaceae;8;1;970,88;1469
20150;8_1_17_8;kobohia;Christiana;africana;Malvaceae;8;1;970,88;1463,04
20151;8_1_17_9;fromager;Ceiba;pentandra;Malvaceae;8;1;963,9;1463,51
20152;8_1_18_1;cedrela;Cedrela;odorata;Meliaceae;8;1;971,23;1452,11
20153;8_1_18_2;cedrela;Cedrela;odorata;Meliaceae;8;1;968,63;1450,93
20154;8_1_18_3;kopokoi;Chaetacme;aristata;Ulmaceae;8;1;968,23;1456,33
20155;8_1_18_4;tuibesso;Baphia;bancoensis;Fabaceae;8;1;966,21;1457,13
20156;8_1_18_7;cedrela;Cedrela;odorata;Meliaceae;8;1;960;1445,74
20157;8_1_18_8;fromager;Ceiba;pentandra;Malvaceae;8;1;968,15;1446,92
20158;8_1_19_1;pore_pore;Sterculia;tragacantha;Malvaceae;8;1;965,87;1436,26
20159;8_1_19_2;cedrela;Cedrela;odorata;Meliaceae;8;1;968,92;1432,65
20160;8_1_19_3;cedrela;Cedrela;odorata;Meliaceae;8;1;963,34;1434,71
20161;8_1_19_4;adaschia;Trema;orientalis;Cannabaceae;8;1;960,87;1432,25
20162;8_1_19_5;cedrela;Cedrela;odorata;Meliaceae;8;1;961,75;1427,76
20163;8_1_19_6;papayer;Carica;papaya;Caricaceae;8;1;962,68;1422,59
20164;8_1_19_7;papayer;Carica;papaya;Caricaceae;8;1;965,78;1421,8
20165;8_1_2_1;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;1;904,42;1422,25
20166;8_1_2_10;loloti;Lannea;welwitschii;Anacardiaceae;8;1;917,79;1431,18
20167;8_1_2_11;fromager;Ceiba;pentandra;Malvaceae;8;1;915,54;1431,18
20168;8_1_2_12;loloti;Lannea;welwitschii;Anacardiaceae;8;1;901,49;1422,24
20169;8_1_2_2;bete;Mansonia;altissima;Malvaceae;8;1;904;1425,52
20170;8_1_2_3;bi;Eribroma;oblongum;Malvaceae;8;1;904,42;1429,2
20171;8_1_2_4;obero;Picralima;nitida;Apocynaceae;8;1;904,42;1429,7
20172;8_1_2_5;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;904,49;1435,54
20173;8_1_2_6;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;907,16;1439,1
20174;8_1_2_7;akossika.petites.feuilles;Scottellia;klaineana;Achariaceae;8;1;909,4;1433
20175;8_1_2_8;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;908,81;1433
20176;8_1_2_9;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;909;1430,05
20177;8_1_20_1;cedrela;Cedrela;odorata;Meliaceae;8;1;970,28;1400,58
20178;8_1_20_2;kotibe;Nesogordonia;papaverifera;Malvaceae;8;1;962,29;1400
20179;8_1_20_3;cedrela;Cedrela;odorata;Meliaceae;8;1;960,4;1400,69
20180;8_1_20_4;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;1;967,47;1410,17
20181;8_1_20_5;cedrela;Cedrela;odorata;Meliaceae;8;1;964,36;1415,52
20182;8_1_20_6;papayer;Carica;papaya;Caricaceae;8;1;963,4;1419,4
20183;8_1_20_7;cedrela;Cedrela;odorata;Meliaceae;8;1;978,24;1409,73
20184;8_1_21_1;ouindo;Lasiodiscus;mildbraedii;Rhamnaceae;8;1;980,82;1400,98
20185;8_1_21_2;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;984,6;1400,68
20186;8_1_21_3;ba;Celtis;mildbraedii;Cannabaceae;8;1;987,4;1400,5
20187;8_1_21_4;samba;Triplochiton;scleroxylon;Malvaceae;8;1;982,32;1409,91
20188;8_1_21_5;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;994,29;1409,91
20189;8_1_21_6;kotibe;Nesogordonia;papaverifera;Malvaceae;8;1;988,44;1411,55
20190;8_1_21_7;kotibe;Nesogordonia;papaverifera;Malvaceae;8;1;988,8;1417,17
20191;8_1_21_8;agniegre.blanc;Pouteria;altissima;Sapotaceae;8;1;999,25;1412,54
20192;8_1_21_9;bete;Mansonia;altissima;Malvaceae;8;1;997,5;1401,32
20193;8_1_22_1;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;994,31;1422,12
20194;8_1_22_11;kekemi;Diospyros;viridicans;Ebenaceae;8;1;997,71;1429,1
20195;8_1_22_2;tuibesso;Baphia;bancoensis;Fabaceae;8;1;991,87;1425,37
20196;8_1_22_3;samba;Triplochiton;scleroxylon;Malvaceae;8;1;990,55;1427,6
20197;8_1_22_4;cedrela;Cedrela;odorata;Meliaceae;8;1;989,63;1429,29
20198;8_1_22_5;fromager;Ceiba;pentandra;Malvaceae;8;1;991,3;1439,43
20199;8_1_22_6;bete;Mansonia;altissima;Malvaceae;8;1;998,2;1437,66
20200;8_1_22_8;tuibesso;Baphia;bancoensis;Fabaceae;8;1;997,5;1435,62
20201;8_1_22_9;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;997,82;1432,36
20202;8_1_23_1;tuibesso;Baphia;bancoensis;Fabaceae;8;1;997,6;1441,42
20203;8_1_23_10;tuibesso;Baphia;bancoensis;Fabaceae;8;1;998,07;1452,8
20204;8_1_23_2;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;1;994,5;1440,94
20205;8_1_23_3;balie;Newbouldia;laevis;Bignoniaceae;8;1;992,3;1441,51
20206;8_1_23_4;cedrela;Cedrela;odorata;Meliaceae;8;1;980,2;1440
20207;8_1_23_5;cedrela;Cedrela;odorata;Meliaceae;8;1;980;1446,68
20208;8_1_23_6;fromager;Ceiba;pentandra;Malvaceae;8;1;981,02;1451,5
20209;8_1_23_7;pore_pore;Sterculia;tragacantha;Malvaceae;8;1;990,05;1449,72
20210;8_1_23_8;kotibe;Nesogordonia;papaverifera;Malvaceae;8;1;996,19;1459,4
20211;8_1_23_9;koto;Pterygota;macrocarpa;Malvaceae;8;1;995,97;1451,17
20212;8_1_24_1;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;1;995,15;1460
20213;8_1_24_2;aboudikro;Entandrophragma;cylindricum;Meliaceae;8;1;993,18;1460,59
20214;8_1_24_3;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;990,33;1461,15
20215;8_1_24_4;ouara.grand;Cola;gigantea;Malvaceae;8;1;992,68;1465,18
20216;8_1_24_5;kopokoi;Chaetacme;aristata;Ulmaceae;8;1;998,48;1466,12
20217;8_1_25_2;ouara.grand;Cola;gigantea;Malvaceae;8;1;998,8;1487,92
20218;8_1_25_3;tuibesso;Baphia;bancoensis;Fabaceae;8;1;998,8;1486,98
20219;8_1_25_4;loloti;Lannea;welwitschii;Anacardiaceae;8;1;995,56;1489
20220;8_1_25_5;kotibe;Nesogordonia;papaverifera;Malvaceae;8;1;995,05;1491,32
20221;8_1_25_6;kamaïa;Morelia;senegalensis;Rubiaceae;8;1;998,79;1498,23
20222;8_1_25_7;papayer;Carica;papaya;Caricaceae;8;1;998,82;1498,67
20223;8_1_3_1;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;906,4;1444,45
20224;8_1_3_10;ba;Celtis;mildbraedii;Cannabaceae;8;1;916,36;1460
20225;8_1_3_11;bona;Cordia;senegalensis;Boraginaceae;8;1;903,28;1453,9
20226;8_1_3_13;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;913,2;1450
20227;8_1_3_14;lotofa;Sterculia;rhinopetala;Malvaceae;8;1;913,9;1450
20228;8_1_3_15;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;918,65;1444,5
20229;8_1_3_16;tuibesso;Baphia;bancoensis;Fabaceae;8;1;915,97;1444,1
20230;8_1_3_17;ba;Celtis;mildbraedii;Cannabaceae;8;1;918,4;1441,15
20231;8_1_3_2;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;902,3;1449,6
20232;8_1_3_3;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;903,1;1450,6
20233;8_1_3_4;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;906,6;1448
20234;8_1_3_5;tuibesso;Baphia;bancoensis;Fabaceae;8;1;906,5;1452
20235;8_1_3_7;kotibe;Nesogordonia;papaverifera;Malvaceae;8;1;903,24;1454
20236;8_1_3_8;iolo;Vepris;suaveolens;Rutaceae;8;1;900,95;1456,4
20237;8_1_3_9;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;904,05;1458,4
20238;8_1_4_1;kotibe;Nesogordonia;papaverifera;Malvaceae;8;1;903,6;1461,3
20239;8_1_4_10;acajou.blanc;Khaya;anthotheca;Meliaceae;8;1;918,48;1473,9
20240;8_1_4_11;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;919,4;1465,6
20241;8_1_4_12;cedrela;Cedrela;odorata;Meliaceae;8;1;915,57;1464,5
20242;8_1_4_13;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;909,45;1462,2
20243;8_1_4_14;tuibesso;Baphia;bancoensis;Fabaceae;8;1;907,58;1468,2
20244;8_1_4_15;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;911,94;1471,5
20245;8_1_4_16;kotibe;Nesogordonia;papaverifera;Malvaceae;8;1;911,34;1473
20246;8_1_4_2;pri;Funtumia;elastica;Apocynaceae;8;1;902,1;1463,8
20247;8_1_4_3;iolo;Vepris;suaveolens;Rutaceae;8;1;902,68;1463,1
20248;8_1_4_4;grogoli;Pouteria;aningeri;Sapotaceae;8;1;901,5;1465,8
20249;8_1_4_5;gaouo;Corynanthe;pachyceras;Rubiaceae;8;1;900,2;1473,4
20250;8_1_4_6;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;904,98;1471
20251;8_1_4_7;cedrela;Cedrela;odorata;Meliaceae;8;1;908,5;1472,6
20252;8_1_4_9;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;918,46;1476,2
20253;8_1_5_1;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;904,65;1480,5
20254;8_1_5_2;cedrela;Cedrela;odorata;Meliaceae;8;1;905,78;1482,5
20255;8_1_5_3;kotibe;Nesogordonia;papaverifera;Malvaceae;8;1;908;1497,9
20256;8_1_5_4;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;909,14;1491
20257;8_1_5_5;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;919,6;1496,9
20258;8_1_5_6;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;917,61;1488,7
20259;8_1_5_7;lotofa;Sterculia;rhinopetala;Malvaceae;8;1;915,85;1487,9
20260;8_1_5_8;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;917,24;1482,8
20261;8_1_6_1;cedrela;Cedrela;odorata;Meliaceae;8;1;923,2;1480,7
20262;8_1_6_2;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;930,6;1480,5
20263;8_1_6_3;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;935,2;1485,4
20264;8_1_6_4;koto;Pterygota;macrocarpa;Malvaceae;8;1;934,87;1488,6
20265;8_1_6_5;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;928,37;1487
20266;8_1_6_6;cedrela;Cedrela;odorata;Meliaceae;8;1;936,52;1494,8
20267;8_1_6_7;monbin;Spondias;mombin;Anacardiaceae;8;1;936,8;1498,6
20268;8_1_6_8;cedrela;Cedrela;odorata;Meliaceae;8;1;930,15;1498,6
20269;8_1_7_1;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;921,41;1473,4
20270;8_1_7_10;cedrela;Cedrela;odorata;Meliaceae;8;1;927,05;1469,4
20271;8_1_7_11;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;921,58;1469,3
20272;8_1_7_12;bi;Eribroma;oblongum;Malvaceae;8;1;920,61;1476,1
20273;8_1_7_2;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;935,44;1471,9
20274;8_1_7_3;aboudikro;Entandrophragma;cylindricum;Meliaceae;8;1;939,3;1467,8
20275;8_1_7_4;kotibe;Nesogordonia;papaverifera;Malvaceae;8;1;935,23;1463,9
20276;8_1_7_5;tuibesso;Baphia;bancoensis;Fabaceae;8;1;938,15;1460,7
20277;8_1_7_6;baimbrou;Diospyros;canaliculata;Ebenaceae;8;1;931,7;1463,5
20278;8_1_7_7;bi;Eribroma;oblongum;Malvaceae;8;1;927,1;1460,7
20279;8_1_7_8;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;923,7;1462,5
20280;8_1_8_1;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;922,9;1459,96
20281;8_1_8_10;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;935,22;1448,7
20282;8_1_8_11;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;936,87;1447
20283;8_1_8_12;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;923,4;1446,2
20284;8_1_8_13;ouara.grand;Cola;gigantea;Malvaceae;8;1;924;1442,3
20285;8_1_8_14;ba;Celtis;mildbraedii;Cannabaceae;8;1;928,35;1441,1
20286;8_1_8_15;tuibesso;Baphia;bancoensis;Fabaceae;8;1;930,4;1443,2
20287;8_1_8_16;ba;Celtis;mildbraedii;Cannabaceae;8;1;932,6;1440,5
20288;8_1_8_17;asan;Celtis;zenkeri;Cannabaceae;8;1;936,75;1441,4
20289;8_1_8_18;kotibe;Nesogordonia;papaverifera;Malvaceae;8;1;938;1441,1
20290;8_1_8_2;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;930,4;1453,35
20291;8_1_8_3;balie;Newbouldia;laevis;Bignoniaceae;8;1;931,57;1456,2
20292;8_1_8_4;samba;Triplochiton;scleroxylon;Malvaceae;8;1;929,97;1457,6
20293;8_1_8_5;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;931;1457,5
20294;8_1_8_6;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;1;937,7;1457,7
20295;8_1_8_7;asan;Celtis;zenkeri;Cannabaceae;8;1;932,5;1453,7
20296;8_1_8_8;kotibe;Nesogordonia;papaverifera;Malvaceae;8;1;931;1453,7
20297;8_1_8_9;bi;Eribroma;oblongum;Malvaceae;8;1;935,92;1449,7
20298;8_1_9_1;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;924,4;1438,9
20299;8_1_9_10;akoret;Discoglypremna;caloneura;Euphorbiaceae;8;1;923,85;1426,8
20300;8_1_9_12;kotibe;Nesogordonia;papaverifera;Malvaceae;8;1;926,1;1422,3
20301;8_1_9_13;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;937,4;1428,8
20302;8_1_9_2;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;920;1435,5
20303;8_1_9_3;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;923,16;1430,9
20304;8_1_9_4;tuibesso;Baphia;bancoensis;Fabaceae;8;1;929,1;1433
20305;8_1_9_5;asamoiake;Trichilia;prieuriana;Meliaceae;8;1;929,6;1437,4
20306;8_1_9_6;manba.ngavi;Diospyros;ferrea;Ebenaceae;8;1;931,6;1437,2
20307;8_1_9_7;bete;Mansonia;altissima;Malvaceae;8;1;936,3;1437
20308;8_1_9_8;kropio;Dialium;aubrevillei;Fabaceae;8;1;928,88;1426,1
20309;8_1_9_9;cedrela;Cedrela;odorata;Meliaceae;8;1;930,14;1424,8
20310;8_2_1_1;kopokoi;Chaetacme;aristata;Ulmaceae;8;2;1003,59;1401,62
20311;8_2_1_2;bete;Mansonia;altissima;Malvaceae;8;2;1007,43;1401,59
20312;8_2_1_3;fromager;Ceiba;pentandra;Malvaceae;8;2;1007,45;1405,34
20313;8_2_1_4;amazakoue;Guibourtia;ehie;Fabaceae;8;2;1009,92;1410,79
20314;8_2_1_5;kotibe;Nesogordonia;papaverifera;Malvaceae;8;2;1006,74;1420
20315;8_2_10_1;aboudikro;Entandrophragma;cylindricum;Meliaceae;8;2;1033,44;1420
20316;8_2_10_2;asamoiake;Trichilia;prieuriana;Meliaceae;8;2;1020,4;1401,88
20317;8_2_10_3;samba;Triplochiton;scleroxylon;Malvaceae;8;2;1022,7;1401,88
20318;8_2_11_1;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;2;1053,15;1405,58
20319;8_2_11_2;cedrela;Cedrela;odorata;Meliaceae;8;2;1052,62;1418,75
20320;8_2_12_5;cedrela;Cedrela;odorata;Meliaceae;8;2;1050,28;1440
20321;8_2_13_1;loloti;Lannea;welwitschii;Anacardiaceae;8;2;1060;1445,9
20322;8_2_13_2;kotibe;Nesogordonia;papaverifera;Malvaceae;8;2;1049,35;1443,6
20323;8_2_13_4;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;2;1043,75;1448,93
20324;8_2_14_1;kotibe;Nesogordonia;papaverifera;Malvaceae;8;2;1047,5;1461,24
20325;8_2_14_2;tuibesso;Baphia;bancoensis;Fabaceae;8;2;1050,37;1462,48
20326;8_2_14_4;fromager;Ceiba;pentandra;Malvaceae;8;2;1056,68;1472
20327;8_2_14_5;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;2;1050,6;1479
20328;8_2_14_6;aboudikro;Entandrophragma;cylindricum;Meliaceae;8;2;1040,4;1473,6
20329;8_2_15_1;kokoi;Microdesmis;keayana;Pandaceae;8;2;1051,3;1481,67
20330;8_2_15_2;iolo;Vepris;suaveolens;Rutaceae;8;2;1052,85;1486,82
20331;8_2_15_3;bi;Eribroma;oblongum;Malvaceae;8;2;1052,47;1489,19
20332;8_2_15_4;kotibe;Nesogordonia;papaverifera;Malvaceae;8;2;1058,28;1489,19
20333;8_2_15_5;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;2;1047,89;1490,3
20334;8_2_15_6;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;2;1045,84;1493,58
20335;8_2_15_7;fromager;Ceiba;pentandra;Malvaceae;8;2;1045,84;1495,56
20336;8_2_16_1;asan;Celtis;zenkeri;Cannabaceae;8;2;1066,65;1491,15
20337;8_2_16_2;kotibe;Nesogordonia;papaverifera;Malvaceae;8;2;1074,8;1494,41
20338;8_2_16_3;balie;Newbouldia;laevis;Bignoniaceae;8;2;1063,21;1480
20339;8_2_17_1;papayer;Carica;papaya;Caricaceae;8;2;1070,2;1473,46
20340;8_2_17_2;bi;Eribroma;oblongum;Malvaceae;8;2;1069,36;1464,43
20341;8_2_18_1;cedrela;Cedrela;odorata;Meliaceae;8;2;1066,67;1458,51
20342;8_2_18_3;aboudikro;Entandrophragma;cylindricum;Meliaceae;8;2;1077,58;1440
20343;8_2_2_1;cedrela;Cedrela;odorata;Meliaceae;8;2;1014,41;1425,58
20344;8_2_2_2;asan;Celtis;zenkeri;Cannabaceae;8;2;1008,6;1434,51
20345;8_2_2_3;kotibe;Nesogordonia;papaverifera;Malvaceae;8;2;1005,87;1431,34
20346;8_2_2_4;balie;Newbouldia;laevis;Bignoniaceae;8;2;1001,11;1426,46
20347;8_2_2_5;kamaïa;Morelia;senegalensis;Rubiaceae;8;2;1002,48;1431,1
20348;8_2_2_6;fromager;Ceiba;pentandra;Malvaceae;8;2;1001,15;1432,61
20349;8_2_20_1;adaschia;Trema;orientalis;Cannabaceae;8;2;1065,5;1420
20350;8_2_20_3;asamoiake;Trichilia;prieuriana;Meliaceae;8;2;1079,5;1414,47
20351;8_2_20_4;iroko;Milicia;excelsa;Moraceae;8;2;1078,52;1418,6
20352;8_2_21_1;kamaïa;Morelia;senegalensis;Rubiaceae;8;2;1085,46;1418,21
20353;8_2_21_2;kamaïa;Morelia;senegalensis;Rubiaceae;8;2;1084,3;1414,49
20354;8_2_21_3;bona;Cordia;senegalensis;Boraginaceae;8;2;1085,24;1410,59
20355;8_2_21_4;kamaïa;Morelia;senegalensis;Rubiaceae;8;2;1085,6;1405,83
20356;8_2_21_5;samba;Triplochiton;scleroxylon;Malvaceae;8;2;1090,8;1402,15
20357;8_2_21_6;loloti;Lannea;welwitschii;Anacardiaceae;8;2;1100;1401,7
20358;8_2_21_7;samba;Triplochiton;scleroxylon;Malvaceae;8;2;1100;1400,7
20359;8_2_21_8;cedrela;Cedrela;odorata;Meliaceae;8;2;1094;1415,14
20360;8_2_22_1;fromager;Ceiba;pentandra;Malvaceae;8;2;1098,54;1423,92
20361;8_2_22_2;tulipier.du.gabon;Spathodea;campanulata;Bignoniaceae;8;2;1091,8;1432,03
20362;8_2_22_3;cedrela;Cedrela;odorata;Meliaceae;8;2;1090,8;1430,53
20363;8_2_22_4;samba;Triplochiton;scleroxylon;Malvaceae;8;2;1090,22;1427,23
20364;8_2_22_5;asan;Celtis;zenkeri;Cannabaceae;8;2;1082,13;1421,92
20365;8_2_22_6;adaschia;Trema;orientalis;Cannabaceae;8;2;1081,12;1438,44
20366;8_2_22_7;bi;Eribroma;oblongum;Malvaceae;8;2;1095,7;1437,32
20367;8_2_23_1;fromager;Ceiba;pentandra;Malvaceae;8;2;1082,9;1444,8
20368;8_2_23_2;cedrela;Cedrela;odorata;Meliaceae;8;2;1095,65;1450,53
20369;8_2_23_3;tuibesso;Baphia;bancoensis;Fabaceae;8;2;1098,65;1455,6
20370;8_2_23_4;adaschia;Trema;orientalis;Cannabaceae;8;2;1094,1;1458,06
20371;8_2_24_1;adaschia;Trema;orientalis;Cannabaceae;8;2;1098,43;1461,33
20372;8_2_24_2;lotofa;Sterculia;rhinopetala;Malvaceae;8;2;1085,63;1468,2
20373;8_2_24_3;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;2;1086,55;1474,54
20374;8_2_24_4;kotibe;Nesogordonia;papaverifera;Malvaceae;8;2;1093,55;1480
20375;8_2_24_5;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;2;1084,4;1472,7
20376;8_2_25_2;bi;Eribroma;oblongum;Malvaceae;8;2;1095,5;1497,54
20377;8_2_25_3;cedrela;Cedrela;odorata;Meliaceae;8;2;1099,93;1481,2
20378;8_2_3_1;asamoiake;Trichilia;prieuriana;Meliaceae;8;2;1010,33;1442,38
20379;8_2_3_2;asan;Celtis;zenkeri;Cannabaceae;8;2;1011,74;1444,47
20380;8_2_3_3;fromager;Ceiba;pentandra;Malvaceae;8;2;1019,35;1452,49
20381;8_2_3_4;samba;Triplochiton;scleroxylon;Malvaceae;8;2;1015,65;1445,59
20382;8_2_3_5;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;2;1009,15;1457,09
20383;8_2_3_6;samba;Triplochiton;scleroxylon;Malvaceae;8;2;1004,56;1457,09
20384;8_2_4_1;asamoiake;Trichilia;prieuriana;Meliaceae;8;2;1009,15;1461,73
20385;8_2_4_2;kotibe;Nesogordonia;papaverifera;Malvaceae;8;2;1010,02;1467,85
20386;8_2_4_3;bete;Mansonia;altissima;Malvaceae;8;2;1003,05;1468,83
20387;8_2_4_4;aboudikro;Entandrophragma;cylindricum;Meliaceae;8;2;1006,12;1471,96
20388;8_2_4_5;ba;Celtis;mildbraedii;Cannabaceae;8;2;1005,24;1472,5
20389;8_2_4_6;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;2;1008,64;1477,37
20390;8_2_4_7;dologaha;Millettia;zechiana;Fabaceae;8;2;1010,76;1474,96
20391;8_2_5_1;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;2;1018,6;1480,91
20392;8_2_5_10;bona;Cordia;senegalensis;Boraginaceae;8;2;1009,78;1495,27
20393;8_2_5_12;balie;Newbouldia;laevis;Bignoniaceae;8;2;1013,59;1489,3
20394;8_2_5_13;asamoiake;Trichilia;prieuriana;Meliaceae;8;2;1015,12;1491,58
20395;8_2_5_14;fromager;Ceiba;pentandra;Malvaceae;8;2;1016,12;1497,8
20396;8_2_5_2;asan;Celtis;zenkeri;Cannabaceae;8;2;1018,6;1487,39
20397;8_2_5_3;tuibesso;Baphia;bancoensis;Fabaceae;8;2;1012,75;1486,31
20398;8_2_5_4;kotibe;Nesogordonia;papaverifera;Malvaceae;8;2;1005,37;1482,12
20399;8_2_5_5;tuibesso;Baphia;bancoensis;Fabaceae;8;2;1001,67;1485,3
20400;8_2_5_6;kotibe;Nesogordonia;papaverifera;Malvaceae;8;2;1005,78;1488,31
20401;8_2_5_7;palmier;Elaeis;guineensis;Arecaceae;8;2;1006,23;1485,47
20402;8_2_5_8;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;2;1008,11;1481,45
20403;8_2_5_9;koto;Pterygota;macrocarpa;Malvaceae;8;2;1011,65;1497,57
20404;8_2_6_1;eho;Ricinodendron;heudelotii;Euphorbiaceae;8;2;1020,4;1493,82
20405;8_2_6_10;aboudikro;Entandrophragma;cylindricum;Meliaceae;8;2;1027,81;1481,33
20406;8_2_6_11;kotibe;Nesogordonia;papaverifera;Malvaceae;8;2;1040;1480,4
20407;8_2_6_2;ouindo;Lasiodiscus;mildbraedii;Rhamnaceae;8;2;1023,67;1500
20408;8_2_6_3;asamoiake;Trichilia;prieuriana;Meliaceae;8;2;1028,06;1493,82
20409;8_2_6_4;koto;Pterygota;macrocarpa;Malvaceae;8;2;1025,52;1490,88
